#    L    TT             EE             TE          
  1499   0.580710E+03   0.134170E+02   0.113560E+02
  1500   0.577225E+03   0.135451E+02   0.115191E+02
  1501   0.573742E+03   0.136731E+02   0.116702E+02
  1502   0.570261E+03   0.138017E+02   0.118089E+02
  1503   0.566788E+03   0.139311E+02   0.119355E+02
  1504   0.563316E+03   0.140603E+02   0.120502E+02
  1505   0.559844E+03   0.141903E+02   0.121527E+02
  1506   0.556381E+03   0.143202E+02   0.122433E+02
  1507   0.552926E+03   0.144507E+02   0.123218E+02
  1508   0.549478E+03   0.145813E+02   0.123882E+02
  1509   0.546031E+03   0.147110E+02   0.124425E+02
  1510   0.542605E+03   0.148422E+02   0.124847E+02
  1511   0.539172E+03   0.149727E+02   0.125157E+02
  1512   0.535753E+03   0.151031E+02   0.125331E+02
  1513   0.532340E+03   0.152335E+02   0.125403E+02
  1514   0.528949E+03   0.153647E+02   0.125350E+02
  1515   0.525587E+03   0.154951E+02   0.125188E+02
  1516   0.522216E+03   0.156248E+02   0.124897E+02
  1517   0.518865E+03   0.157545E+02   0.124499E+02
  1518   0.515528E+03   0.158842E+02   0.123996E+02
  1519   0.512204E+03   0.160125E+02   0.123358E+02
  1520   0.508907E+03   0.161408E+02   0.122618E+02
  1521   0.505616E+03   0.162692E+02   0.121768E+02
  1522   0.502337E+03   0.163961E+02   0.120802E+02
  1523   0.499084E+03   0.165223E+02   0.119729E+02
  1524   0.495844E+03   0.166486E+02   0.118543E+02
  1525   0.492623E+03   0.167742E+02   0.117251E+02
  1526   0.489429E+03   0.168984E+02   0.115855E+02
  1527   0.486253E+03   0.170212E+02   0.114342E+02
  1528   0.483096E+03   0.171441E+02   0.112734E+02
  1529   0.479965E+03   0.172656E+02   0.111025E+02
  1530   0.476859E+03   0.173858E+02   0.109210E+02
  1531   0.473772E+03   0.175052E+02   0.107288E+02
  1532   0.470717E+03   0.176241E+02   0.105277E+02
  1533   0.467680E+03   0.177408E+02   0.103176E+02
  1534   0.464675E+03   0.178570E+02   0.100958E+02
  1535   0.461695E+03   0.179718E+02   0.986609E+01
  1536   0.458739E+03   0.180845E+02   0.962631E+01
  1537   0.455823E+03   0.181966E+02   0.937735E+01
  1538   0.452938E+03   0.183073E+02   0.912004E+01
  1539   0.450048E+03   0.184153E+02   0.885375E+01
  1540   0.447210E+03   0.185219E+02   0.857934E+01
  1541   0.444404E+03   0.186280E+02   0.829544E+01
  1542   0.441629E+03   0.187320E+02   0.800437E+01
  1543   0.438876E+03   0.188333E+02   0.770402E+01
  1544   0.436162E+03   0.189340E+02   0.739673E+01
  1545   0.433485E+03   0.190319E+02   0.708187E+01
  1546   0.430831E+03   0.191278E+02   0.675880E+01
  1547   0.428214E+03   0.192224E+02   0.642912E+01
  1548   0.425641E+03   0.193150E+02   0.609219E+01
  1549   0.423098E+03   0.194049E+02   0.574887E+01
  1550   0.420599E+03   0.194928E+02   0.539852E+01
  1551   0.418121E+03   0.195787E+02   0.504123E+01
  1552   0.415695E+03   0.196619E+02   0.467854E+01
  1553   0.413296E+03   0.197439E+02   0.431046E+01
  1554   0.410940E+03   0.198240E+02   0.393552E+01
  1555   0.408612E+03   0.199007E+02   0.355524E+01
  1556   0.406333E+03   0.199749E+02   0.316888E+01
  1557   0.404088E+03   0.200472E+02   0.277722E+01
  1558   0.401884E+03   0.201177E+02   0.238101E+01
  1559   0.399728E+03   0.201843E+02   0.197879E+01
  1560   0.397605E+03   0.202498E+02   0.157133E+01
  1561   0.395500E+03   0.203122E+02   0.115939E+01
  1562   0.393434E+03   0.203728E+02   0.742239E+00
  1563   0.391415E+03   0.204304E+02   0.321393E+00
  1564   0.389441E+03   0.204863E+02  -0.103873E+00
  1565   0.387514E+03   0.205384E+02  -0.533539E+00
  1566   0.385616E+03   0.205889E+02  -0.966098E+00
  1567   0.383749E+03   0.206349E+02  -0.140376E+01
  1568   0.381926E+03   0.206809E+02  -0.184442E+01
  1569   0.380155E+03   0.207232E+02  -0.228850E+01
  1570   0.378420E+03   0.207640E+02  -0.273562E+01
  1571   0.376729E+03   0.208034E+02  -0.318516E+01
  1572   0.375065E+03   0.208377E+02  -0.363828E+01
  1573   0.373444E+03   0.208706E+02  -0.409378E+01
  1574   0.371879E+03   0.208999E+02  -0.455171E+01
  1575   0.370342E+03   0.209279E+02  -0.501176E+01
  1576   0.368846E+03   0.209509E+02  -0.547382E+01
  1577   0.367391E+03   0.209727E+02  -0.593766E+01
  1578   0.365976E+03   0.209917E+02  -0.640295E+01
  1579   0.364608E+03   0.210074E+02  -0.686961E+01
  1580   0.363266E+03   0.210218E+02  -0.733738E+01
  1581   0.361963E+03   0.210329E+02  -0.780603E+01
  1582   0.360713E+03   0.210413E+02  -0.827538E+01
  1583   0.359487E+03   0.210457E+02  -0.874520E+01
  1584   0.358314E+03   0.210491E+02  -0.921538E+01
  1585   0.357164E+03   0.210499E+02  -0.968554E+01
  1586   0.356066E+03   0.210467E+02  -0.101555E+02
  1587   0.355004E+03   0.210419E+02  -0.106252E+02
  1588   0.353987E+03   0.210338E+02  -0.110943E+02
  1589   0.352998E+03   0.210233E+02  -0.115626E+02
  1590   0.352045E+03   0.210098E+02  -0.120298E+02
  1591   0.351142E+03   0.209938E+02  -0.124958E+02
  1592   0.350266E+03   0.209756E+02  -0.129601E+02
  1593   0.349433E+03   0.209543E+02  -0.134229E+02
  1594   0.348625E+03   0.209307E+02  -0.138838E+02
  1595   0.347867E+03   0.209049E+02  -0.143422E+02
  1596   0.347149E+03   0.208754E+02  -0.147983E+02
  1597   0.346456E+03   0.208437E+02  -0.152518E+02
  1598   0.345803E+03   0.208091E+02  -0.157022E+02
  1599   0.345183E+03   0.207724E+02  -0.161497E+02
  1600   0.344601E+03   0.207336E+02  -0.165938E+02
  1601   0.344051E+03   0.206920E+02  -0.170343E+02
  1602   0.343524E+03   0.206469E+02  -0.174711E+02
  1603   0.343050E+03   0.205997E+02  -0.179043E+02
  1604   0.342600E+03   0.205498E+02  -0.183338E+02
  1605   0.342187E+03   0.204979E+02  -0.187586E+02
  1606   0.341804E+03   0.204433E+02  -0.191799E+02
  1607   0.341451E+03   0.203867E+02  -0.195972E+02
  1608   0.341127E+03   0.203283E+02  -0.200090E+02
  1609   0.340848E+03   0.202657E+02  -0.204169E+02
  1610   0.340598E+03   0.202012E+02  -0.208201E+02
  1611   0.340370E+03   0.201349E+02  -0.212181E+02
  1612   0.340185E+03   0.200653E+02  -0.216117E+02
  1613   0.340014E+03   0.199939E+02  -0.220001E+02
  1614   0.339886E+03   0.199207E+02  -0.223834E+02
  1615   0.339785E+03   0.198450E+02  -0.227611E+02
  1616   0.339706E+03   0.197668E+02  -0.231331E+02
  1617   0.339661E+03   0.196869E+02  -0.234995E+02
  1618   0.339643E+03   0.196045E+02  -0.238605E+02
  1619   0.339638E+03   0.195198E+02  -0.242160E+02
  1620   0.339682E+03   0.194333E+02  -0.245654E+02
  1621   0.339745E+03   0.193438E+02  -0.249088E+02
  1622   0.339834E+03   0.192534E+02  -0.252462E+02
  1623   0.339942E+03   0.191607E+02  -0.255778E+02
  1624   0.340084E+03   0.190664E+02  -0.259021E+02
  1625   0.340251E+03   0.189691E+02  -0.262206E+02
  1626   0.340437E+03   0.188710E+02  -0.265328E+02
  1627   0.340640E+03   0.187699E+02  -0.268379E+02
  1628   0.340868E+03   0.186681E+02  -0.271367E+02
  1629   0.341121E+03   0.185641E+02  -0.274279E+02
  1630   0.341398E+03   0.184587E+02  -0.277130E+02
  1631   0.341678E+03   0.183511E+02  -0.279905E+02
  1632   0.341997E+03   0.182414E+02  -0.282614E+02
  1633   0.342331E+03   0.181311E+02  -0.285249E+02
  1634   0.342698E+03   0.180187E+02  -0.287811E+02
  1635   0.343065E+03   0.179057E+02  -0.290300E+02
  1636   0.343455E+03   0.177891E+02  -0.292711E+02
  1637   0.343861E+03   0.176728E+02  -0.295058E+02
  1638   0.344275E+03   0.175553E+02  -0.297321E+02
  1639   0.344718E+03   0.174357E+02  -0.299506E+02
  1640   0.345169E+03   0.173150E+02  -0.301624E+02
  1641   0.345628E+03   0.171930E+02  -0.303658E+02
  1642   0.346108E+03   0.170699E+02  -0.305603E+02
  1643   0.346594E+03   0.169471E+02  -0.307482E+02
  1644   0.347088E+03   0.168210E+02  -0.309295E+02
  1645   0.347595E+03   0.166946E+02  -0.311013E+02
  1646   0.348108E+03   0.165677E+02  -0.312652E+02
  1647   0.348641E+03   0.164399E+02  -0.314198E+02
  1648   0.349180E+03   0.163110E+02  -0.315682E+02
  1649   0.349725E+03   0.161818E+02  -0.317081E+02
  1650   0.350275E+03   0.160509E+02  -0.318389E+02
  1651   0.350829E+03   0.159205E+02  -0.319630E+02
  1652   0.351396E+03   0.157877E+02  -0.320773E+02
  1653   0.351961E+03   0.156553E+02  -0.321828E+02
  1654   0.352531E+03   0.155235E+02  -0.322825E+02
  1655   0.353113E+03   0.153907E+02  -0.323714E+02
  1656   0.353694E+03   0.152569E+02  -0.324531E+02
  1657   0.354265E+03   0.151229E+02  -0.325263E+02
  1658   0.354857E+03   0.149879E+02  -0.325919E+02
  1659   0.355447E+03   0.148526E+02  -0.326485E+02
  1660   0.356029E+03   0.147179E+02  -0.326968E+02
  1661   0.356623E+03   0.145821E+02  -0.327377E+02
  1662   0.357209E+03   0.144468E+02  -0.327706E+02
  1663   0.357802E+03   0.143113E+02  -0.327940E+02
  1664   0.358385E+03   0.141748E+02  -0.328096E+02
  1665   0.358975E+03   0.140387E+02  -0.328174E+02
  1666   0.359565E+03   0.139024E+02  -0.328182E+02
  1667   0.360146E+03   0.137666E+02  -0.328093E+02
  1668   0.360734E+03   0.136305E+02  -0.327935E+02
  1669   0.361314E+03   0.134948E+02  -0.327689E+02
  1670   0.361886E+03   0.133589E+02  -0.327361E+02
  1671   0.362466E+03   0.132227E+02  -0.326969E+02
  1672   0.363037E+03   0.130869E+02  -0.326490E+02
  1673   0.363594E+03   0.129509E+02  -0.325934E+02
  1674   0.364159E+03   0.128168E+02  -0.325300E+02
  1675   0.364701E+03   0.126817E+02  -0.324590E+02
  1676   0.365251E+03   0.125463E+02  -0.323804E+02
  1677   0.365794E+03   0.124128E+02  -0.322944E+02
  1678   0.366315E+03   0.122783E+02  -0.322010E+02
  1679   0.366837E+03   0.121457E+02  -0.321004E+02
  1680   0.367352E+03   0.120128E+02  -0.319918E+02
  1681   0.367860E+03   0.118796E+02  -0.318761E+02
  1682   0.368348E+03   0.117483E+02  -0.317549E+02
  1683   0.368836E+03   0.116182E+02  -0.316254E+02
  1684   0.369311E+03   0.114878E+02  -0.314897E+02
  1685   0.369779E+03   0.113585E+02  -0.313473E+02
  1686   0.370234E+03   0.112304E+02  -0.311967E+02
  1687   0.370669E+03   0.111020E+02  -0.310403E+02
  1688   0.371105E+03   0.109755E+02  -0.308782E+02
  1689   0.371513E+03   0.108502E+02  -0.307083E+02
  1690   0.371908E+03   0.107252E+02  -0.305328E+02
  1691   0.372297E+03   0.106022E+02  -0.303518E+02
  1692   0.372674E+03   0.104788E+02  -0.301639E+02
  1693   0.373031E+03   0.103573E+02  -0.299701E+02
  1694   0.373368E+03   0.102377E+02  -0.297718E+02
  1695   0.373700E+03   0.101177E+02  -0.295661E+02
  1696   0.374012E+03   0.100004E+02  -0.293562E+02
  1697   0.374297E+03   0.988345E+01  -0.291406E+02
  1698   0.374578E+03   0.976839E+01  -0.289202E+02
  1699   0.374839E+03   0.965446E+01  -0.286935E+02
  1700   0.375080E+03   0.954091E+01  -0.284629E+02
  1701   0.375296E+03   0.943071E+01  -0.282270E+02
  1702   0.375507E+03   0.932087E+01  -0.279865E+02
  1703   0.375692E+03   0.921360E+01  -0.277423E+02
  1704   0.375859E+03   0.910665E+01  -0.274928E+02
  1705   0.376008E+03   0.900222E+01  -0.272388E+02
  1706   0.376132E+03   0.889732E+01  -0.269804E+02
  1707   0.376246E+03   0.879490E+01  -0.267191E+02
  1708   0.376335E+03   0.869494E+01  -0.264526E+02
  1709   0.376407E+03   0.859667E+01  -0.261825E+02
  1710   0.376456E+03   0.850082E+01  -0.259080E+02
  1711   0.376480E+03   0.840662E+01  -0.256292E+02
  1712   0.376496E+03   0.831257E+01  -0.253475E+02
  1713   0.376482E+03   0.822086E+01  -0.250624E+02
  1714   0.376445E+03   0.813148E+01  -0.247730E+02
  1715   0.376385E+03   0.804292E+01  -0.244815E+02
  1716   0.376318E+03   0.795665E+01  -0.241859E+02
  1717   0.376221E+03   0.787190E+01  -0.238876E+02
  1718   0.376095E+03   0.778939E+01  -0.235866E+02
  1719   0.375956E+03   0.770836E+01  -0.232822E+02
  1720   0.375802E+03   0.762952E+01  -0.229759E+02
  1721   0.375621E+03   0.755287E+01  -0.226663E+02
  1722   0.375426E+03   0.747688E+01  -0.223548E+02
  1723   0.375204E+03   0.740302E+01  -0.220408E+02
  1724   0.374954E+03   0.733202E+01  -0.217250E+02
  1725   0.374685E+03   0.726163E+01  -0.214067E+02
  1726   0.374396E+03   0.719404E+01  -0.210874E+02
  1727   0.374088E+03   0.712776E+01  -0.207657E+02
  1728   0.373754E+03   0.706500E+01  -0.204430E+02
  1729   0.373409E+03   0.700349E+01  -0.201186E+02
  1730   0.373023E+03   0.694322E+01  -0.197919E+02
  1731   0.372627E+03   0.688491E+01  -0.194658E+02
  1732   0.372206E+03   0.682853E+01  -0.191373E+02
  1733   0.371768E+03   0.677482E+01  -0.188088E+02
  1734   0.371305E+03   0.672226E+01  -0.184794E+02
  1735   0.370818E+03   0.667232E+01  -0.181486E+02
  1736   0.370314E+03   0.662348E+01  -0.178192E+02
  1737   0.369787E+03   0.657796E+01  -0.174883E+02
  1738   0.369236E+03   0.653351E+01  -0.171575E+02
  1739   0.368677E+03   0.649158E+01  -0.168275E+02
  1740   0.368081E+03   0.645142E+01  -0.164976E+02
  1741   0.367484E+03   0.641301E+01  -0.161671E+02
  1742   0.366850E+03   0.637705E+01  -0.158389E+02
  1743   0.366202E+03   0.634280E+01  -0.155101E+02
  1744   0.365533E+03   0.631097E+01  -0.151830E+02
  1745   0.364842E+03   0.628005E+01  -0.148569E+02
  1746   0.364130E+03   0.625226E+01  -0.145318E+02
  1747   0.363404E+03   0.622682E+01  -0.142083E+02
  1748   0.362651E+03   0.620371E+01  -0.138867E+02
  1749   0.361878E+03   0.618143E+01  -0.135654E+02
  1750   0.361084E+03   0.616144E+01  -0.132473E+02
  1751   0.360272E+03   0.614298E+01  -0.129319E+02
  1752   0.359447E+03   0.612602E+01  -0.126167E+02
  1753   0.358603E+03   0.611056E+01  -0.123055E+02
  1754   0.357740E+03   0.609804E+01  -0.119960E+02
  1755   0.356858E+03   0.608824E+01  -0.116889E+02
  1756   0.355965E+03   0.607935E+01  -0.113841E+02
  1757   0.355046E+03   0.607246E+01  -0.110824E+02
  1758   0.354101E+03   0.606741E+01  -0.107836E+02
  1759   0.353153E+03   0.606432E+01  -0.104877E+02
  1760   0.352180E+03   0.606326E+01  -0.101939E+02
  1761   0.351188E+03   0.606404E+01  -0.990375E+01
  1762   0.350180E+03   0.606659E+01  -0.961632E+01
  1763   0.349161E+03   0.607117E+01  -0.933162E+01
  1764   0.348133E+03   0.607769E+01  -0.905106E+01
  1765   0.347072E+03   0.608584E+01  -0.877312E+01
  1766   0.346003E+03   0.609575E+01  -0.849922E+01
  1767   0.344916E+03   0.610739E+01  -0.822784E+01
  1768   0.343814E+03   0.612090E+01  -0.796041E+01
  1769   0.342702E+03   0.613610E+01  -0.769762E+01
  1770   0.341567E+03   0.615291E+01  -0.743718E+01
  1771   0.340423E+03   0.617152E+01  -0.718128E+01
  1772   0.339271E+03   0.619170E+01  -0.692987E+01
  1773   0.338089E+03   0.621349E+01  -0.668067E+01
  1774   0.336906E+03   0.623696E+01  -0.643734E+01
  1775   0.335708E+03   0.626201E+01  -0.619759E+01
  1776   0.334502E+03   0.628855E+01  -0.596139E+01
  1777   0.333267E+03   0.631678E+01  -0.573090E+01
  1778   0.332032E+03   0.634638E+01  -0.550386E+01
  1779   0.330782E+03   0.637756E+01  -0.528168E+01
  1780   0.329526E+03   0.641015E+01  -0.506358E+01
  1781   0.328263E+03   0.644413E+01  -0.485026E+01
  1782   0.326971E+03   0.647955E+01  -0.464165E+01
  1783   0.325680E+03   0.651632E+01  -0.443772E+01
  1784   0.324391E+03   0.655435E+01  -0.423766E+01
  1785   0.323081E+03   0.659377E+01  -0.404365E+01
  1786   0.321765E+03   0.663440E+01  -0.385416E+01
  1787   0.320444E+03   0.667638E+01  -0.366913E+01
  1788   0.319117E+03   0.671947E+01  -0.349075E+01
  1789   0.317777E+03   0.676372E+01  -0.331599E+01
  1790   0.316426E+03   0.680911E+01  -0.314702E+01
  1791   0.315076E+03   0.685554E+01  -0.298381E+01
  1792   0.313722E+03   0.690308E+01  -0.282480E+01
  1793   0.312349E+03   0.695162E+01  -0.267144E+01
  1794   0.310987E+03   0.700108E+01  -0.252368E+01
  1795   0.309620E+03   0.705166E+01  -0.238145E+01
  1796   0.308219E+03   0.710304E+01  -0.224398E+01
  1797   0.306853E+03   0.715520E+01  -0.211270E+01
  1798   0.305467E+03   0.720819E+01  -0.198606E+01
  1799   0.304079E+03   0.726208E+01  -0.186550E+01
  1800   0.302694E+03   0.731670E+01  -0.175098E+01
  1801   0.301314E+03   0.737194E+01  -0.164139E+01
  1802   0.299938E+03   0.742782E+01  -0.153787E+01
  1803   0.298552E+03   0.748439E+01  -0.144048E+01
  1804   0.297155E+03   0.754153E+01  -0.134775E+01
  1805   0.295763E+03   0.759936E+01  -0.126118E+01
  1806   0.294382E+03   0.765783E+01  -0.118023E+01
  1807   0.292990E+03   0.771684E+01  -0.110508E+01
  1808   0.291602E+03   0.777619E+01  -0.103541E+01
  1809   0.290218E+03   0.783594E+01  -0.971551E+00
  1810   0.288838E+03   0.789632E+01  -0.913415E+00
  1811   0.287447E+03   0.795710E+01  -0.860863E+00
  1812   0.286067E+03   0.801836E+01  -0.814123E+00
  1813   0.284690E+03   0.807995E+01  -0.772977E+00
  1814   0.283310E+03   0.814186E+01  -0.737504E+00
  1815   0.281941E+03   0.820411E+01  -0.707634E+00
  1816   0.280575E+03   0.826660E+01  -0.683522E+00
  1817   0.279206E+03   0.832935E+01  -0.664801E+00
  1818   0.277840E+03   0.839235E+01  -0.651697E+00
  1819   0.276462E+03   0.845568E+01  -0.644217E+00
  1820   0.275110E+03   0.851896E+01  -0.642217E+00
  1821   0.273768E+03   0.858249E+01  -0.645701E+00
  1822   0.272422E+03   0.864606E+01  -0.654674E+00
  1823   0.271109E+03   0.870979E+01  -0.669067E+00
  1824   0.269776E+03   0.877326E+01  -0.688736E+00
  1825   0.268454E+03   0.883668E+01  -0.713909E+00
  1826   0.267135E+03   0.890087E+01  -0.744293E+00
  1827   0.265834E+03   0.896464E+01  -0.779895E+00
  1828   0.264527E+03   0.902821E+01  -0.820791E+00
  1829   0.263231E+03   0.909084E+01  -0.866766E+00
  1830   0.261945E+03   0.915476E+01  -0.917823E+00
  1831   0.260669E+03   0.921774E+01  -0.973968E+00
  1832   0.259395E+03   0.928052E+01  -0.103513E+01
  1833   0.258139E+03   0.934311E+01  -0.110109E+01
  1834   0.256893E+03   0.940475E+01  -0.117216E+01
  1835   0.255648E+03   0.946693E+01  -0.124774E+01
  1836   0.254414E+03   0.952966E+01  -0.132828E+01
  1837   0.253196E+03   0.958995E+01  -0.141341E+01
  1838   0.251989E+03   0.965079E+01  -0.150323E+01
  1839   0.250783E+03   0.971143E+01  -0.159750E+01
  1840   0.249601E+03   0.977038E+01  -0.169631E+01
  1841   0.248429E+03   0.982987E+01  -0.179943E+01
  1842   0.247266E+03   0.988842E+01  -0.190689E+01
  1843   0.246112E+03   0.994602E+01  -0.201859E+01
  1844   0.244975E+03   0.100034E+02  -0.213434E+01
  1845   0.243869E+03   0.100599E+02  -0.225419E+01
  1846   0.242751E+03   0.101161E+02  -0.237788E+01
  1847   0.241655E+03   0.101714E+02  -0.250561E+01
  1848   0.240569E+03   0.102258E+02  -0.263695E+01
  1849   0.239499E+03   0.102792E+02  -0.277199E+01
  1850   0.238446E+03   0.103317E+02  -0.291057E+01
  1851   0.237386E+03   0.103839E+02  -0.305263E+01
  1852   0.236372E+03   0.104360E+02  -0.319814E+01
  1853   0.235351E+03   0.104856E+02  -0.334694E+01
  1854   0.234354E+03   0.105344E+02  -0.349914E+01
  1855   0.233371E+03   0.105815E+02  -0.365450E+01
  1856   0.232411E+03   0.106286E+02  -0.381291E+01
  1857   0.231459E+03   0.106755E+02  -0.397451E+01
  1858   0.230521E+03   0.107200E+02  -0.413912E+01
  1859   0.229606E+03   0.107645E+02  -0.430678E+01
  1860   0.228697E+03   0.108068E+02  -0.447719E+01
  1861   0.227817E+03   0.108489E+02  -0.465054E+01
  1862   0.226951E+03   0.108896E+02  -0.482650E+01
  1863   0.226083E+03   0.109295E+02  -0.500505E+01
  1864   0.225252E+03   0.109694E+02  -0.518625E+01
  1865   0.224426E+03   0.110071E+02  -0.536991E+01
  1866   0.223628E+03   0.110433E+02  -0.555602E+01
  1867   0.222828E+03   0.110788E+02  -0.574426E+01
  1868   0.222055E+03   0.111129E+02  -0.593489E+01
  1869   0.221302E+03   0.111457E+02  -0.612753E+01
  1870   0.220561E+03   0.111777E+02  -0.632236E+01
  1871   0.219833E+03   0.112092E+02  -0.651900E+01
  1872   0.219131E+03   0.112385E+02  -0.671764E+01
  1873   0.218440E+03   0.112673E+02  -0.691796E+01
  1874   0.217768E+03   0.112939E+02  -0.712002E+01
  1875   0.217115E+03   0.113200E+02  -0.732364E+01
  1876   0.216472E+03   0.113449E+02  -0.752864E+01
  1877   0.215848E+03   0.113684E+02  -0.773508E+01
  1878   0.215234E+03   0.113899E+02  -0.794278E+01
  1879   0.214645E+03   0.114102E+02  -0.815150E+01
  1880   0.214074E+03   0.114293E+02  -0.836144E+01
  1881   0.213520E+03   0.114472E+02  -0.857219E+01
  1882   0.212976E+03   0.114646E+02  -0.878375E+01
  1883   0.212455E+03   0.114793E+02  -0.899607E+01
  1884   0.211952E+03   0.114943E+02  -0.920899E+01
  1885   0.211465E+03   0.115068E+02  -0.942249E+01
  1886   0.210987E+03   0.115188E+02  -0.963625E+01
  1887   0.210524E+03   0.115290E+02  -0.985045E+01
  1888   0.210093E+03   0.115373E+02  -0.100647E+02
  1889   0.209662E+03   0.115445E+02  -0.102791E+02
  1890   0.209254E+03   0.115507E+02  -0.104935E+02
  1891   0.208868E+03   0.115558E+02  -0.107075E+02
  1892   0.208490E+03   0.115592E+02  -0.109215E+02
  1893   0.208127E+03   0.115615E+02  -0.111348E+02
  1894   0.207786E+03   0.115620E+02  -0.113476E+02
  1895   0.207451E+03   0.115616E+02  -0.115598E+02
  1896   0.207139E+03   0.115602E+02  -0.117713E+02
  1897   0.206847E+03   0.115564E+02  -0.119818E+02
  1898   0.206562E+03   0.115516E+02  -0.121915E+02
  1899   0.206297E+03   0.115459E+02  -0.124000E+02
  1900   0.206039E+03   0.115378E+02  -0.126073E+02
  1901   0.205801E+03   0.115288E+02  -0.128135E+02
  1902   0.205583E+03   0.115182E+02  -0.130181E+02
  1903   0.205370E+03   0.115060E+02  -0.132210E+02
  1904   0.205193E+03   0.114936E+02  -0.134219E+02
  1905   0.204998E+03   0.114790E+02  -0.136220E+02
  1906   0.204831E+03   0.114628E+02  -0.138206E+02
  1907   0.204683E+03   0.114466E+02  -0.140162E+02
  1908   0.204547E+03   0.114280E+02  -0.142112E+02
  1909   0.204415E+03   0.114080E+02  -0.144033E+02
  1910   0.204303E+03   0.113880E+02  -0.145940E+02
  1911   0.204210E+03   0.113657E+02  -0.147834E+02
  1912   0.204128E+03   0.113420E+02  -0.149693E+02
  1913   0.204065E+03   0.113168E+02  -0.151532E+02
  1914   0.204005E+03   0.112902E+02  -0.153352E+02
  1915   0.203965E+03   0.112630E+02  -0.155152E+02
  1916   0.203927E+03   0.112343E+02  -0.156926E+02
  1917   0.203915E+03   0.112035E+02  -0.158681E+02
  1918   0.203907E+03   0.111729E+02  -0.160411E+02
  1919   0.203916E+03   0.111401E+02  -0.162115E+02
  1920   0.203935E+03   0.111060E+02  -0.163795E+02
  1921   0.203957E+03   0.110714E+02  -0.165442E+02
  1922   0.204005E+03   0.110346E+02  -0.167065E+02
  1923   0.204054E+03   0.109974E+02  -0.168657E+02
  1924   0.204106E+03   0.109589E+02  -0.170225E+02
  1925   0.204189E+03   0.109183E+02  -0.171770E+02
  1926   0.204268E+03   0.108781E+02  -0.173278E+02
  1927   0.204348E+03   0.108366E+02  -0.174770E+02
  1928   0.204459E+03   0.107939E+02  -0.176203E+02
  1929   0.204565E+03   0.107500E+02  -0.177629E+02
  1930   0.204687E+03   0.107049E+02  -0.179011E+02
  1931   0.204825E+03   0.106580E+02  -0.180365E+02
  1932   0.204964E+03   0.106113E+02  -0.181683E+02
  1933   0.205112E+03   0.105628E+02  -0.182973E+02
  1934   0.205267E+03   0.105140E+02  -0.184229E+02
  1935   0.205431E+03   0.104633E+02  -0.185449E+02
  1936   0.205603E+03   0.104130E+02  -0.186636E+02
  1937   0.205776E+03   0.103594E+02  -0.187781E+02
  1938   0.205963E+03   0.103070E+02  -0.188892E+02
  1939   0.206158E+03   0.102529E+02  -0.189971E+02
  1940   0.206353E+03   0.101984E+02  -0.191016E+02
  1941   0.206563E+03   0.101430E+02  -0.192014E+02
  1942   0.206765E+03   0.100865E+02  -0.192981E+02
  1943   0.206981E+03   0.100299E+02  -0.193915E+02
  1944   0.207204E+03   0.997081E+01  -0.194803E+02
  1945   0.207419E+03   0.991302E+01  -0.195644E+02
  1946   0.207648E+03   0.985356E+01  -0.196463E+02
  1947   0.207869E+03   0.979395E+01  -0.197229E+02
  1948   0.208110E+03   0.973345E+01  -0.197965E+02
  1949   0.208343E+03   0.967133E+01  -0.198649E+02
  1950   0.208582E+03   0.960985E+01  -0.199303E+02
  1951   0.208826E+03   0.954826E+01  -0.199906E+02
  1952   0.209069E+03   0.948436E+01  -0.200473E+02
  1953   0.209318E+03   0.942110E+01  -0.200998E+02
  1954   0.209565E+03   0.935701E+01  -0.201480E+02
  1955   0.209811E+03   0.929284E+01  -0.201928E+02
  1956   0.210056E+03   0.922783E+01  -0.202327E+02
  1957   0.210336E+03   0.916200E+01  -0.202685E+02
  1958   0.210563E+03   0.909609E+01  -0.203004E+02
  1959   0.210818E+03   0.902936E+01  -0.203283E+02
  1960   0.211065E+03   0.896330E+01  -0.203522E+02
  1961   0.211317E+03   0.889642E+01  -0.203716E+02
  1962   0.211569E+03   0.882946E+01  -0.203865E+02
  1963   0.211819E+03   0.876170E+01  -0.203968E+02
  1964   0.212068E+03   0.869387E+01  -0.204035E+02
  1965   0.212324E+03   0.862523E+01  -0.204058E+02
  1966   0.212571E+03   0.855578E+01  -0.204045E+02
  1967   0.212824E+03   0.848702E+01  -0.203990E+02
  1968   0.213062E+03   0.841746E+01  -0.203892E+02
  1969   0.213313E+03   0.834784E+01  -0.203753E+02
  1970   0.213549E+03   0.827965E+01  -0.203573E+02
  1971   0.213791E+03   0.820993E+01  -0.203352E+02
  1972   0.214025E+03   0.813941E+01  -0.203084E+02
  1973   0.214258E+03   0.807033E+01  -0.202783E+02
  1974   0.214498E+03   0.799973E+01  -0.202444E+02
  1975   0.214722E+03   0.792982E+01  -0.202066E+02
  1976   0.214946E+03   0.785913E+01  -0.201643E+02
  1977   0.215169E+03   0.778915E+01  -0.201183E+02
  1978   0.215384E+03   0.771913E+01  -0.200679E+02
  1979   0.215598E+03   0.764908E+01  -0.200138E+02
  1980   0.215812E+03   0.757899E+01  -0.199562E+02
  1981   0.216010E+03   0.750888E+01  -0.198943E+02
  1982   0.216208E+03   0.743874E+01  -0.198290E+02
