#    L    TT             EE             TE          
  1985   0.209592E+03   0.935308E+01  -0.201624E+02
  1986   0.209838E+03   0.928914E+01  -0.202053E+02
  1987   0.210085E+03   0.922523E+01  -0.202445E+02
  1988   0.210339E+03   0.916059E+01  -0.202795E+02
  1989   0.210592E+03   0.909597E+01  -0.203093E+02
  1990   0.210854E+03   0.903063E+01  -0.203371E+02
  1991   0.211100E+03   0.896382E+01  -0.203597E+02
  1992   0.211347E+03   0.889777E+01  -0.203788E+02
  1993   0.211600E+03   0.883174E+01  -0.203935E+02
  1994   0.211854E+03   0.876424E+01  -0.204047E+02
  1995   0.212116E+03   0.869676E+01  -0.204122E+02
  1996   0.212362E+03   0.862855E+01  -0.204154E+02
  1997   0.212609E+03   0.856036E+01  -0.204136E+02
  1998   0.212863E+03   0.849292E+01  -0.204081E+02
  1999   0.213109E+03   0.842401E+01  -0.203999E+02
  2000   0.213348E+03   0.835585E+01  -0.203865E+02
  2001   0.213595E+03   0.828771E+01  -0.203695E+02
  2002   0.213834E+03   0.821884E+01  -0.203490E+02
  2003   0.214074E+03   0.814997E+01  -0.203241E+02
  2004   0.214313E+03   0.808112E+01  -0.202957E+02
  2005   0.214538E+03   0.801153E+01  -0.202628E+02
  2006   0.214770E+03   0.794343E+01  -0.202272E+02
  2007   0.214988E+03   0.787386E+01  -0.201865E+02
  2008   0.215213E+03   0.780429E+01  -0.201429E+02
  2009   0.215430E+03   0.773548E+01  -0.200942E+02
  2010   0.215633E+03   0.766667E+01  -0.200427E+02
  2011   0.215844E+03   0.759712E+01  -0.199875E+02
  2012   0.216047E+03   0.752831E+01  -0.199288E+02
  2013   0.216235E+03   0.745877E+01  -0.198664E+02
  2014   0.216431E+03   0.739072E+01  -0.197990E+02
  2015   0.216620E+03   0.732192E+01  -0.197302E+02
  2016   0.216808E+03   0.725387E+01  -0.196563E+02
  2017   0.216975E+03   0.718582E+01  -0.195795E+02
  2018   0.217142E+03   0.711792E+01  -0.194991E+02
  2019   0.217301E+03   0.705016E+01  -0.194136E+02
  2020   0.217461E+03   0.698256E+01  -0.193267E+02
  2021   0.217614E+03   0.691569E+01  -0.192355E+02
  2022   0.217751E+03   0.684897E+01  -0.191414E+02
  2023   0.217882E+03   0.678254E+01  -0.190436E+02
  2024   0.218013E+03   0.671640E+01  -0.189430E+02
  2025   0.218121E+03   0.665063E+01  -0.188388E+02
  2026   0.218238E+03   0.658523E+01  -0.187317E+02
  2027   0.218347E+03   0.652033E+01  -0.186209E+02
  2028   0.218434E+03   0.645581E+01  -0.185073E+02
  2029   0.218528E+03   0.639172E+01  -0.183908E+02
  2030   0.218601E+03   0.632806E+01  -0.182714E+02
  2031   0.218666E+03   0.626492E+01  -0.181491E+02
  2032   0.218732E+03   0.620221E+01  -0.180239E+02
  2033   0.218783E+03   0.614016E+01  -0.178958E+02
  2034   0.218834E+03   0.607862E+01  -0.177649E+02
  2035   0.218863E+03   0.601759E+01  -0.176310E+02
  2036   0.218885E+03   0.595714E+01  -0.174950E+02
  2037   0.218907E+03   0.589734E+01  -0.173561E+02
  2038   0.218900E+03   0.583805E+01  -0.172150E+02
  2039   0.218901E+03   0.577948E+01  -0.170703E+02
  2040   0.218894E+03   0.572149E+01  -0.169242E+02
  2041   0.218866E+03   0.566409E+01  -0.167752E+02
  2042   0.218837E+03   0.560748E+01  -0.166247E+02
  2043   0.218787E+03   0.555152E+01  -0.164706E+02
  2044   0.218745E+03   0.549621E+01  -0.163151E+02
  2045   0.218680E+03   0.544162E+01  -0.161574E+02
  2046   0.218616E+03   0.538776E+01  -0.159983E+02
  2047   0.218530E+03   0.533462E+01  -0.158370E+02
  2048   0.218437E+03   0.528227E+01  -0.156728E+02
  2049   0.218336E+03   0.523072E+01  -0.155079E+02
  2050   0.218221E+03   0.517989E+01  -0.153401E+02
  2051   0.218085E+03   0.512985E+01  -0.151717E+02
  2052   0.217956E+03   0.508068E+01  -0.150010E+02
  2053   0.217805E+03   0.503230E+01  -0.148281E+02
  2054   0.217647E+03   0.498471E+01  -0.146546E+02
  2055   0.217474E+03   0.493792E+01  -0.144796E+02
  2056   0.217295E+03   0.489207E+01  -0.143032E+02
  2057   0.217108E+03   0.484708E+01  -0.141246E+02
  2058   0.216907E+03   0.480289E+01  -0.139460E+02
  2059   0.216698E+03   0.475964E+01  -0.137653E+02
  2060   0.216475E+03   0.471710E+01  -0.135831E+02
  2061   0.216245E+03   0.467558E+01  -0.134001E+02
  2062   0.216001E+03   0.463499E+01  -0.132165E+02
  2063   0.215749E+03   0.459528E+01  -0.130314E+02
  2064   0.215475E+03   0.455650E+01  -0.128456E+02
  2065   0.215195E+03   0.451866E+01  -0.126591E+02
  2066   0.214914E+03   0.448176E+01  -0.124726E+02
  2067   0.214612E+03   0.444572E+01  -0.122847E+02
  2068   0.214295E+03   0.441062E+01  -0.120967E+02
  2069   0.213978E+03   0.437654E+01  -0.119073E+02
  2070   0.213639E+03   0.434339E+01  -0.117187E+02
  2071   0.213294E+03   0.431118E+01  -0.115293E+02
  2072   0.212941E+03   0.427998E+01  -0.113392E+02
  2073   0.212573E+03   0.424972E+01  -0.111492E+02
  2074   0.212198E+03   0.422039E+01  -0.109591E+02
  2075   0.211809E+03   0.419201E+01  -0.107683E+02
  2076   0.211405E+03   0.416463E+01  -0.105775E+02
  2077   0.211002E+03   0.413827E+01  -0.103874E+02
  2078   0.210584E+03   0.411284E+01  -0.101966E+02
  2079   0.210136E+03   0.408842E+01  -0.100066E+02
  2080   0.209703E+03   0.406494E+01  -0.981575E+01
  2081   0.209249E+03   0.404254E+01  -0.962643E+01
  2082   0.208787E+03   0.402100E+01  -0.943636E+01
  2083   0.208318E+03   0.400047E+01  -0.924851E+01
  2084   0.207828E+03   0.398103E+01  -0.905991E+01
  2085   0.207344E+03   0.396245E+01  -0.887129E+01
  2086   0.206839E+03   0.394487E+01  -0.868341E+01
  2087   0.206327E+03   0.392831E+01  -0.849699E+01
  2088   0.205800E+03   0.391268E+01  -0.831130E+01
  2089   0.205273E+03   0.389805E+01  -0.812559E+01
  2090   0.204724E+03   0.388436E+01  -0.794135E+01
  2091   0.204183E+03   0.387168E+01  -0.775783E+01
  2092   0.203620E+03   0.385986E+01  -0.757576E+01
  2093   0.203042E+03   0.384905E+01  -0.739293E+01
  2094   0.202464E+03   0.383924E+01  -0.721229E+01
  2095   0.201879E+03   0.383029E+01  -0.703311E+01
  2096   0.201280E+03   0.382242E+01  -0.685554E+01
  2097   0.200673E+03   0.381534E+01  -0.667859E+01
  2098   0.200059E+03   0.380926E+01  -0.650347E+01
  2099   0.199438E+03   0.380404E+01  -0.632860E+01
  2100   0.198810E+03   0.379990E+01  -0.615630E+01
  2101   0.198167E+03   0.379655E+01  -0.598506E+01
  2102   0.197516E+03   0.379412E+01  -0.581527E+01
  2103   0.196859E+03   0.379256E+01  -0.564715E+01
  2104   0.196201E+03   0.379193E+01  -0.548061E+01
  2105   0.195522E+03   0.379208E+01  -0.531573E+01
  2106   0.194843E+03   0.379324E+01  -0.515259E+01
  2107   0.194156E+03   0.379518E+01  -0.499125E+01
  2108   0.193455E+03   0.379799E+01  -0.483173E+01
  2109   0.192761E+03   0.380166E+01  -0.467400E+01
  2110   0.192053E+03   0.380618E+01  -0.451824E+01
  2111   0.191337E+03   0.381143E+01  -0.436442E+01
  2112   0.190614E+03   0.381760E+01  -0.421255E+01
  2113   0.189884E+03   0.382442E+01  -0.406286E+01
  2114   0.189154E+03   0.383210E+01  -0.391519E+01
  2115   0.188409E+03   0.384064E+01  -0.376961E+01
  2116   0.187671E+03   0.385005E+01  -0.362620E+01
  2117   0.186919E+03   0.386040E+01  -0.348519E+01
  2118   0.186159E+03   0.387116E+01  -0.334619E+01
  2119   0.185400E+03   0.388279E+01  -0.320958E+01
  2120   0.184625E+03   0.389507E+01  -0.307521E+01
  2121   0.183851E+03   0.390821E+01  -0.294329E+01
  2122   0.183069E+03   0.392192E+01  -0.281369E+01
  2123   0.182288E+03   0.393634E+01  -0.268655E+01
  2124   0.181506E+03   0.395141E+01  -0.256179E+01
  2125   0.180709E+03   0.396728E+01  -0.243948E+01
  2126   0.179920E+03   0.398357E+01  -0.231971E+01
  2127   0.179116E+03   0.400072E+01  -0.220253E+01
  2128   0.178320E+03   0.401838E+01  -0.208781E+01
  2129   0.177509E+03   0.403660E+01  -0.197569E+01
  2130   0.176697E+03   0.405548E+01  -0.186617E+01
  2131   0.175886E+03   0.407507E+01  -0.175931E+01
  2132   0.175074E+03   0.409509E+01  -0.165498E+01
  2133   0.174255E+03   0.411576E+01  -0.155347E+01
  2134   0.173436E+03   0.413693E+01  -0.145462E+01
  2135   0.172610E+03   0.415868E+01  -0.135830E+01
  2136   0.171783E+03   0.418078E+01  -0.126493E+01
  2137   0.170957E+03   0.420352E+01  -0.117416E+01
  2138   0.170123E+03   0.422670E+01  -0.108620E+01
  2139   0.169296E+03   0.425038E+01  -0.100097E+01
  2140   0.168462E+03   0.427448E+01  -0.918485E+00
  2141   0.167635E+03   0.429887E+01  -0.838878E+00
  2142   0.166793E+03   0.432383E+01  -0.762005E+00
  2143   0.165950E+03   0.434916E+01  -0.688012E+00
  2144   0.165108E+03   0.437483E+01  -0.616675E+00
  2145   0.164273E+03   0.440094E+01  -0.548366E+00
  2146   0.163431E+03   0.442733E+01  -0.482740E+00
  2147   0.162588E+03   0.445408E+01  -0.419990E+00
  2148   0.161760E+03   0.448126E+01  -0.360092E+00
  2149   0.160924E+03   0.450872E+01  -0.302994E+00
  2150   0.160081E+03   0.453640E+01  -0.248739E+00
  2151   0.159245E+03   0.456436E+01  -0.197325E+00
  2152   0.158409E+03   0.459260E+01  -0.148726E+00
  2153   0.157573E+03   0.462106E+01  -0.102987E+00
  2154   0.156736E+03   0.464972E+01  -0.600804E-01
  2155   0.155907E+03   0.467860E+01  -0.200013E-01
  2156   0.155078E+03   0.470769E+01   0.172634E-01
  2157   0.154248E+03   0.473692E+01   0.516968E-01
  2158   0.153426E+03   0.476636E+01   0.833193E-01
  2159   0.152596E+03   0.479594E+01   0.112136E+00
  2160   0.151773E+03   0.482558E+01   0.138153E+00
  2161   0.150951E+03   0.485537E+01   0.161381E+00
  2162   0.150135E+03   0.488529E+01   0.181820E+00
  2163   0.149319E+03   0.491520E+01   0.199488E+00
  2164   0.148504E+03   0.494518E+01   0.214393E+00
  2165   0.147695E+03   0.497537E+01   0.226546E+00
  2166   0.146894E+03   0.500540E+01   0.235954E+00
  2167   0.146085E+03   0.503543E+01   0.242631E+00
  2168   0.145284E+03   0.506559E+01   0.246594E+00
  2169   0.144497E+03   0.509560E+01   0.247865E+00
  2170   0.143710E+03   0.512568E+01   0.246465E+00
  2171   0.142916E+03   0.515560E+01   0.242414E+00
  2172   0.142137E+03   0.518551E+01   0.235731E+00
  2173   0.141364E+03   0.521527E+01   0.226437E+00
  2174   0.140592E+03   0.524510E+01   0.214556E+00
  2175   0.139819E+03   0.527470E+01   0.200106E+00
  2176   0.139054E+03   0.530406E+01   0.183113E+00
  2177   0.138311E+03   0.533343E+01   0.163603E+00
  2178   0.137561E+03   0.536256E+01   0.141594E+00
  2179   0.136810E+03   0.539154E+01   0.117111E+00
  2180   0.136067E+03   0.542029E+01   0.901810E-01
  2181   0.135331E+03   0.544889E+01   0.608249E-01
  2182   0.134603E+03   0.547726E+01   0.290703E-01
  2183   0.133874E+03   0.550540E+01  -0.502528E-02
  2184   0.133153E+03   0.553324E+01  -0.414639E-01
  2185   0.132439E+03   0.556078E+01  -0.801956E-01
  2186   0.131733E+03   0.558817E+01  -0.121185E+00
  2187   0.131041E+03   0.561519E+01  -0.164412E+00
  2188   0.130342E+03   0.564198E+01  -0.209827E+00
  2189   0.129658E+03   0.566839E+01  -0.257410E+00
  2190   0.128988E+03   0.569443E+01  -0.307117E+00
  2191   0.128311E+03   0.572024E+01  -0.358928E+00
  2192   0.127649E+03   0.574553E+01  -0.412809E+00
  2193   0.126987E+03   0.577053E+01  -0.468717E+00
  2194   0.126340E+03   0.579522E+01  -0.526623E+00
  2195   0.125693E+03   0.581947E+01  -0.586546E+00
  2196   0.125060E+03   0.584327E+01  -0.648338E+00
  2197   0.124435E+03   0.586670E+01  -0.711979E+00
  2198   0.123810E+03   0.588968E+01  -0.777471E+00
  2199   0.123192E+03   0.591221E+01  -0.844816E+00
  2200   0.122589E+03   0.593430E+01  -0.913942E+00
